RA,DA,RB,DB,R,id,participant_number
2.1,0,2.3,160,0.0,188,412729-412720-42634595
0.7,0,1.6,13,1.0,188,412729-412720-42634595
2.5,0,2.7,14,1.0,188,412729-412720-42634595
1.1,0,3.6,162,0.0,188,412729-412720-42634595
1.8,0,2.5,62,0.0,188,412729-412720-42634595
0.5,0,1.4,7,1.0,188,412729-412720-42634595
3.0,0,3.4,119,0.0,188,412729-412720-42634595
1.5,0,1.6,186,0.0,188,412729-412720-42634595
1.2,0,2.2,21,1.0,188,412729-412720-42634595
3.1,0,3.9,91,0.0,188,412729-412720-42634595
2.2,0,2.7,89,0.0,188,412729-412720-42634595
3.6,0,3.9,157,0.0,188,412729-412720-42634595
1.0,0,1.6,29,0.0,188,412729-412720-42634595
1.5,0,3.6,14,1.0,188,412729-412720-42634595
1.3,0,1.4,179,0.0,188,412729-412720-42634595
1.5,0,2.3,30,1.0,188,412729-412720-42634595
1.1,0,1.4,80,0.0,188,412729-412720-42634595
1.9,0,3.4,20,1.0,188,412729-412720-42634595
2.4,0,2.7,111,0.0,188,412729-412720-42634595
2.4,0,3.6,30,1.0,188,412729-412720-42634595
1.0,0,1.1,136,0.0,188,412729-412720-42634595
0.9,0,2.5,7,1.0,188,412729-412720-42634595
2.4,0,2.5,117,0.0,189,412729-412720-42945254
2.5,0,3.4,61,0.0,189,412729-412720-42945254
0.8,0,1.1,53,0.0,189,412729-412720-42945254
1.4,0,3.9,7,1.0,189,412729-412720-42945254
0.6,0,1.1,19,0.0,189,412729-412720-42945254
2.1,0,2.3,160,0.0,189,412729-412720-42945254
0.7,0,1.6,13,1.0,189,412729-412720-42945254
2.5,0,2.7,14,0.0,189,412729-412720-42945254
1.1,0,3.6,162,0.0,189,412729-412720-42945254
1.8,0,2.5,62,0.0,189,412729-412720-42945254
0.5,0,1.4,7,1.0,189,412729-412720-42945254
3.0,0,3.4,119,0.0,189,412729-412720-42945254
1.5,0,1.6,186,0.0,189,412729-412720-42945254
1.2,0,2.2,21,0.0,189,412729-412720-42945254
3.1,0,3.9,91,0.0,189,412729-412720-42945254
2.2,0,2.7,89,0.0,189,412729-412720-42945254
3.6,0,3.9,157,0.0,189,412729-412720-42945254
1.0,0,1.6,29,0.0,189,412729-412720-42945254
1.5,0,3.6,14,1.0,189,412729-412720-42945254
1.3,0,1.4,179,0.0,189,412729-412720-42945254
1.5,0,2.3,30,0.0,189,412729-412720-42945254
1.1,0,1.4,80,0.0,189,412729-412720-42945254
1.9,0,3.4,20,1.0,189,412729-412720-42945254
2.4,0,2.7,111,0.0,189,412729-412720-42945254
2.4,0,3.6,30,0.0,189,412729-412720-42945254
1.0,0,1.1,136,0.0,189,412729-412720-42945254
0.9,0,2.5,7,1.0,189,412729-412720-42945254
2.4,0,2.5,117,0.0,190,412729-412720-42653222
2.5,0,3.4,61,0.0,190,412729-412720-42653222
0.8,0,1.1,53,0.0,190,412729-412720-42653222
1.4,0,3.9,7,1.0,190,412729-412720-42653222
0.6,0,1.1,19,1.0,190,412729-412720-42653222
2.1,0,2.3,160,0.0,190,412729-412720-42653222
0.7,0,1.6,13,0.0,190,412729-412720-42653222
2.5,0,2.7,14,0.0,190,412729-412720-42653222
1.1,0,3.6,162,1.0,190,412729-412720-42653222
1.8,0,2.5,62,1.0,190,412729-412720-42653222
0.5,0,1.4,7,1.0,190,412729-412720-42653222
3.0,0,3.4,119,0.0,190,412729-412720-42653222
1.5,0,1.6,186,0.0,190,412729-412720-42653222
1.2,0,2.2,21,1.0,190,412729-412720-42653222
3.1,0,3.9,91,0.0,190,412729-412720-42653222
2.2,0,2.7,89,0.0,190,412729-412720-42653222
3.6,0,3.9,157,0.0,190,412729-412720-42653222
1.0,0,1.6,29,1.0,190,412729-412720-42653222
1.5,0,3.6,14,1.0,190,412729-412720-42653222
1.3,0,1.4,179,0.0,190,412729-412720-42653222
1.5,0,2.3,30,1.0,190,412729-412720-42653222
1.1,0,1.4,80,0.0,190,412729-412720-42653222
1.9,0,3.4,20,1.0,190,412729-412720-42653222
2.4,0,2.7,111,0.0,190,412729-412720-42653222
2.4,0,3.6,30,1.0,190,412729-412720-42653222
1.0,0,1.1,136,0.0,190,412729-412720-42653222
0.9,0,2.5,7,1.0,190,412729-412720-42653222
2.4,0,2.5,117,1.0,191,412729-412720-42950216
2.5,0,3.4,61,1.0,191,412729-412720-42950216
0.8,0,1.1,53,1.0,191,412729-412720-42950216
1.4,0,3.9,7,1.0,191,412729-412720-42950216
0.6,0,1.1,19,1.0,191,412729-412720-42950216
2.1,0,2.3,160,1.0,191,412729-412720-42950216
0.7,0,1.6,13,1.0,191,412729-412720-42950216
2.5,0,2.7,14,1.0,191,412729-412720-42950216
1.1,0,3.6,162,1.0,191,412729-412720-42950216
1.8,0,2.5,62,1.0,191,412729-412720-42950216
0.5,0,1.4,7,1.0,191,412729-412720-42950216
3.0,0,3.4,119,1.0,191,412729-412720-42950216
1.5,0,1.6,186,1.0,191,412729-412720-42950216
1.2,0,2.2,21,1.0,191,412729-412720-42950216
3.1,0,3.9,91,1.0,191,412729-412720-42950216
2.2,0,2.7,89,1.0,191,412729-412720-42950216
3.6,0,3.9,157,1.0,191,412729-412720-42950216
1.0,0,1.6,29,1.0,191,412729-412720-42950216
1.5,0,3.6,14,1.0,191,412729-412720-42950216
1.3,0,1.4,179,1.0,191,412729-412720-42950216
1.5,0,2.3,30,1.0,191,412729-412720-42950216
1.1,0,1.4,80,1.0,191,412729-412720-42950216
1.9,0,3.4,20,1.0,191,412729-412720-42950216
2.4,0,2.7,111,1.0,191,412729-412720-42950216
2.4,0,3.6,30,1.0,191,412729-412720-42950216
1.0,0,1.1,136,1.0,191,412729-412720-42950216
0.9,0,2.5,7,1.0,191,412729-412720-42950216
2.4,0,2.5,117,0.0,192,412729-412720-43158111
2.5,0,3.4,61,0.0,192,412729-412720-43158111
0.8,0,1.1,53,0.0,192,412729-412720-43158111
1.4,0,3.9,7,1.0,192,412729-412720-43158111
0.6,0,1.1,19,1.0,192,412729-412720-43158111
2.1,0,2.3,160,0.0,192,412729-412720-43158111
0.7,0,1.6,13,1.0,192,412729-412720-43158111
2.5,0,2.7,14,0.0,192,412729-412720-43158111
1.1,0,3.6,162,0.0,192,412729-412720-43158111
1.8,0,2.5,62,0.0,192,412729-412720-43158111
0.5,0,1.4,7,1.0,192,412729-412720-43158111
3.0,0,3.4,119,0.0,192,412729-412720-43158111
1.5,0,1.6,186,0.0,192,412729-412720-43158111
1.2,0,2.2,21,0.0,192,412729-412720-43158111
3.1,0,3.9,91,0.0,192,412729-412720-43158111
2.2,0,2.7,89,0.0,192,412729-412720-43158111
3.6,0,3.9,157,0.0,192,412729-412720-43158111
1.0,0,1.6,29,0.0,192,412729-412720-43158111
1.5,0,3.6,14,1.0,192,412729-412720-43158111
1.3,0,1.4,179,0.0,192,412729-412720-43158111
1.5,0,2.3,30,0.0,192,412729-412720-43158111
1.1,0,1.4,80,0.0,192,412729-412720-43158111
1.9,0,3.4,20,1.0,192,412729-412720-43158111
2.4,0,2.7,111,0.0,192,412729-412720-43158111
2.4,0,3.6,30,0.0,192,412729-412720-43158111
1.0,0,1.1,136,0.0,192,412729-412720-43158111
0.9,0,2.5,7,1.0,192,412729-412720-43158111
2.4,0,2.5,117,0.0,193,412729-412720-42633005
2.5,0,3.4,61,1.0,193,412729-412720-42633005
0.8,0,1.1,53,0.0,193,412729-412720-42633005
1.4,0,3.9,7,1.0,193,412729-412720-42633005
0.6,0,1.1,19,0.0,193,412729-412720-42633005
2.1,0,2.3,160,0.0,193,412729-412720-42633005
0.7,0,1.6,13,1.0,193,412729-412720-42633005
2.5,0,2.7,14,0.0,193,412729-412720-42633005
1.1,0,3.6,162,1.0,193,412729-412720-42633005
1.8,0,2.5,62,0.0,193,412729-412720-42633005
0.5,0,1.4,7,1.0,193,412729-412720-42633005
3.0,0,3.4,119,0.0,193,412729-412720-42633005
1.5,0,1.6,186,0.0,193,412729-412720-42633005
1.2,0,2.2,21,1.0,193,412729-412720-42633005
3.1,0,3.9,91,0.0,193,412729-412720-42633005
2.2,0,2.7,89,0.0,193,412729-412720-42633005
3.6,0,3.9,157,0.0,193,412729-412720-42633005
1.0,0,1.6,29,1.0,193,412729-412720-42633005
1.5,0,3.6,14,1.0,193,412729-412720-42633005
1.3,0,1.4,179,0.0,193,412729-412720-42633005
1.5,0,2.3,30,1.0,193,412729-412720-42633005
1.1,0,1.4,80,0.0,193,412729-412720-42633005
1.9,0,3.4,20,1.0,193,412729-412720-42633005
2.4,0,2.7,111,0.0,193,412729-412720-42633005
2.4,0,3.6,30,1.0,193,412729-412720-42633005
1.0,0,1.1,136,0.0,193,412729-412720-42633005
0.9,0,2.5,7,1.0,193,412729-412720-42633005
2.4,0,2.5,117,1.0,194,412729-412720-42948158
2.5,0,3.4,61,1.0,194,412729-412720-42948158
0.8,0,1.1,53,1.0,194,412729-412720-42948158
1.4,0,3.9,7,1.0,194,412729-412720-42948158
0.6,0,1.1,19,1.0,194,412729-412720-42948158
2.1,0,2.3,160,1.0,194,412729-412720-42948158
0.7,0,1.6,13,1.0,194,412729-412720-42948158
2.5,0,2.7,14,1.0,194,412729-412720-42948158
1.1,0,3.6,162,1.0,194,412729-412720-42948158
1.8,0,2.5,62,1.0,194,412729-412720-42948158
0.5,0,1.4,7,1.0,194,412729-412720-42948158
3.0,0,3.4,119,1.0,194,412729-412720-42948158
1.5,0,1.6,186,1.0,194,412729-412720-42948158
1.2,0,2.2,21,1.0,194,412729-412720-42948158
3.1,0,3.9,91,1.0,194,412729-412720-42948158
2.2,0,2.7,89,1.0,194,412729-412720-42948158
3.6,0,3.9,157,1.0,194,412729-412720-42948158
1.0,0,1.6,29,1.0,194,412729-412720-42948158
1.5,0,3.6,14,1.0,194,412729-412720-42948158
1.3,0,1.4,179,1.0,194,412729-412720-42948158
1.5,0,2.3,30,1.0,194,412729-412720-42948158
1.1,0,1.4,80,1.0,194,412729-412720-42948158
1.9,0,3.4,20,1.0,194,412729-412720-42948158
2.4,0,2.7,111,1.0,194,412729-412720-42948158
2.4,0,3.6,30,1.0,194,412729-412720-42948158
1.0,0,1.1,136,1.0,194,412729-412720-42948158
0.9,0,2.5,7,1.0,194,412729-412720-42948158
2.4,0,2.5,117,0.0,195,412729-412720-42653998
2.5,0,3.4,61,1.0,195,412729-412720-42653998
0.8,0,1.1,53,1.0,195,412729-412720-42653998
1.4,0,3.9,7,1.0,195,412729-412720-42653998
0.6,0,1.1,19,1.0,195,412729-412720-42653998
2.1,0,2.3,160,0.0,195,412729-412720-42653998
0.7,0,1.6,13,1.0,195,412729-412720-42653998
2.5,0,2.7,14,1.0,195,412729-412720-42653998
1.1,0,3.6,162,1.0,195,412729-412720-42653998
1.8,0,2.5,62,1.0,195,412729-412720-42653998
0.5,0,1.4,7,1.0,195,412729-412720-42653998
3.0,0,3.4,119,0.0,195,412729-412720-42653998
1.5,0,1.6,186,0.0,195,412729-412720-42653998
1.2,0,2.2,21,1.0,195,412729-412720-42653998
3.1,0,3.9,91,1.0,195,412729-412720-42653998
2.2,0,2.7,89,0.0,195,412729-412720-42653998
3.6,0,3.9,157,0.0,195,412729-412720-42653998
1.0,0,1.6,29,1.0,195,412729-412720-42653998
1.5,0,3.6,14,1.0,195,412729-412720-42653998
1.3,0,1.4,179,0.0,195,412729-412720-42653998
1.5,0,2.3,30,1.0,195,412729-412720-42653998
1.1,0,1.4,80,0.0,195,412729-412720-42653998
1.9,0,3.4,20,1.0,195,412729-412720-42653998
2.4,0,2.7,111,0.0,195,412729-412720-42653998
2.4,0,3.6,30,1.0,195,412729-412720-42653998
1.0,0,1.1,136,0.0,195,412729-412720-42653998
0.9,0,2.5,7,1.0,195,412729-412720-42653998
2.4,0,2.5,117,0.0,196,412729-412720-43153431
2.5,0,3.4,61,0.0,196,412729-412720-43153431
0.8,0,1.1,53,0.0,196,412729-412720-43153431
1.4,0,3.9,7,1.0,196,412729-412720-43153431
0.6,0,1.1,19,0.0,196,412729-412720-43153431
2.1,0,2.3,160,0.0,196,412729-412720-43153431
0.7,0,1.6,13,1.0,196,412729-412720-43153431
2.5,0,2.7,14,0.0,196,412729-412720-43153431
1.1,0,3.6,162,0.0,196,412729-412720-43153431
1.8,0,2.5,62,0.0,196,412729-412720-43153431
0.5,0,1.4,7,1.0,196,412729-412720-43153431
3.0,0,3.4,119,0.0,196,412729-412720-43153431
1.5,0,1.6,186,0.0,196,412729-412720-43153431
1.2,0,2.2,21,1.0,196,412729-412720-43153431
3.1,0,3.9,91,0.0,196,412729-412720-43153431
2.2,0,2.7,89,0.0,196,412729-412720-43153431
3.6,0,3.9,157,0.0,196,412729-412720-43153431
1.0,0,1.6,29,0.0,196,412729-412720-43153431
1.5,0,3.6,14,1.0,196,412729-412720-43153431
1.3,0,1.4,179,0.0,196,412729-412720-43153431
1.5,0,2.3,30,0.0,196,412729-412720-43153431
1.1,0,1.4,80,0.0,196,412729-412720-43153431
1.9,0,3.4,20,1.0,196,412729-412720-43153431
2.4,0,2.7,111,0.0,196,412729-412720-43153431
2.4,0,3.6,30,1.0,196,412729-412720-43153431
1.0,0,1.1,136,0.0,196,412729-412720-43153431
0.9,0,2.5,7,1.0,196,412729-412720-43153431
2.4,0,2.5,117,0.0,197,412729-412720-42675455
2.5,0,3.4,61,0.0,197,412729-412720-42675455
0.8,0,1.1,53,0.0,197,412729-412720-42675455
1.4,0,3.9,7,1.0,197,412729-412720-42675455
0.6,0,1.1,19,0.0,197,412729-412720-42675455
2.1,0,2.3,160,0.0,197,412729-412720-42675455
0.7,0,1.6,13,1.0,197,412729-412720-42675455
2.5,0,2.7,14,0.0,197,412729-412720-42675455
1.1,0,3.6,162,1.0,197,412729-412720-42675455
1.8,0,2.5,62,0.0,197,412729-412720-42675455
0.5,0,1.4,7,1.0,197,412729-412720-42675455
3.0,0,3.4,119,0.0,197,412729-412720-42675455
1.5,0,1.6,186,0.0,197,412729-412720-42675455
1.2,0,2.2,21,1.0,197,412729-412720-42675455
3.1,0,3.9,91,0.0,197,412729-412720-42675455
2.2,0,2.7,89,0.0,197,412729-412720-42675455
3.6,0,3.9,157,0.0,197,412729-412720-42675455
1.0,0,1.6,29,0.0,197,412729-412720-42675455
1.5,0,3.6,14,1.0,197,412729-412720-42675455
1.3,0,1.4,179,0.0,197,412729-412720-42675455
1.5,0,2.3,30,1.0,197,412729-412720-42675455
1.1,0,1.4,80,0.0,197,412729-412720-42675455
1.9,0,3.4,20,1.0,197,412729-412720-42675455
2.4,0,2.7,111,0.0,197,412729-412720-42675455
2.4,0,3.6,30,1.0,197,412729-412720-42675455
1.0,0,1.1,136,0.0,197,412729-412720-42675455
0.9,0,2.5,7,1.0,197,412729-412720-42675455
2.4,0,2.5,117,0.0,198,412729-412720-42628198
2.5,0,3.4,61,1.0,198,412729-412720-42628198
0.8,0,1.1,53,0.0,198,412729-412720-42628198
1.4,0,3.9,7,1.0,198,412729-412720-42628198
0.6,0,1.1,19,1.0,198,412729-412720-42628198
2.1,0,2.3,160,0.0,198,412729-412720-42628198
0.7,0,1.6,13,1.0,198,412729-412720-42628198
2.5,0,2.7,14,0.0,198,412729-412720-42628198
1.1,0,3.6,162,1.0,198,412729-412720-42628198
1.8,0,2.5,62,1.0,198,412729-412720-42628198
0.5,0,1.4,7,1.0,198,412729-412720-42628198
3.0,0,3.4,119,0.0,198,412729-412720-42628198
1.5,0,1.6,186,0.0,198,412729-412720-42628198
1.2,0,2.2,21,1.0,198,412729-412720-42628198
3.1,0,3.9,91,1.0,198,412729-412720-42628198
2.2,0,2.7,89,1.0,198,412729-412720-42628198
3.6,0,3.9,157,0.0,198,412729-412720-42628198
1.0,0,1.6,29,1.0,198,412729-412720-42628198
1.5,0,3.6,14,1.0,198,412729-412720-42628198
1.3,0,1.4,179,0.0,198,412729-412720-42628198
1.5,0,2.3,30,1.0,198,412729-412720-42628198
1.1,0,1.4,80,0.0,198,412729-412720-42628198
1.9,0,3.4,20,1.0,198,412729-412720-42628198
2.4,0,2.7,111,0.0,198,412729-412720-42628198
2.4,0,3.6,30,1.0,198,412729-412720-42628198
1.0,0,1.1,136,0.0,198,412729-412720-42628198
0.9,0,2.5,7,1.0,198,412729-412720-42628198
2.4,0,2.5,117,0.0,199,412729-412720-42626190
2.5,0,3.4,61,1.0,199,412729-412720-42626190
0.8,0,1.1,53,1.0,199,412729-412720-42626190
1.4,0,3.9,7,1.0,199,412729-412720-42626190
0.6,0,1.1,19,1.0,199,412729-412720-42626190
2.1,0,2.3,160,0.0,199,412729-412720-42626190
0.7,0,1.6,13,1.0,199,412729-412720-42626190
2.5,0,2.7,14,0.0,199,412729-412720-42626190
1.1,0,3.6,162,1.0,199,412729-412720-42626190
1.8,0,2.5,62,0.0,199,412729-412720-42626190
0.5,0,1.4,7,1.0,199,412729-412720-42626190
3.0,0,3.4,119,0.0,199,412729-412720-42626190
1.5,0,1.6,186,0.0,199,412729-412720-42626190
1.2,0,2.2,21,1.0,199,412729-412720-42626190
3.1,0,3.9,91,0.0,199,412729-412720-42626190
2.2,0,2.7,89,0.0,199,412729-412720-42626190
3.6,0,3.9,157,0.0,199,412729-412720-42626190
1.0,0,1.6,29,1.0,199,412729-412720-42626190
1.5,0,3.6,14,1.0,199,412729-412720-42626190
1.3,0,1.4,179,0.0,199,412729-412720-42626190
1.5,0,2.3,30,1.0,199,412729-412720-42626190
1.1,0,1.4,80,0.0,199,412729-412720-42626190
1.9,0,3.4,20,1.0,199,412729-412720-42626190
2.4,0,2.7,111,0.0,199,412729-412720-42626190
2.4,0,3.6,30,1.0,199,412729-412720-42626190
1.0,0,1.1,136,0.0,199,412729-412720-42626190
0.9,0,2.5,7,1.0,199,412729-412720-42626190
2.4,0,2.5,117,0.0,200,412729-412720-43153512
2.5,0,3.4,61,0.0,200,412729-412720-43153512
0.8,0,1.1,53,1.0,200,412729-412720-43153512
1.4,0,3.9,7,1.0,200,412729-412720-43153512
0.6,0,1.1,19,1.0,200,412729-412720-43153512
2.1,0,2.3,160,0.0,200,412729-412720-43153512
0.7,0,1.6,13,1.0,200,412729-412720-43153512
2.5,0,2.7,14,0.0,200,412729-412720-43153512
1.1,0,3.6,162,0.0,200,412729-412720-43153512
1.8,0,2.5,62,0.0,200,412729-412720-43153512
0.5,0,1.4,7,1.0,200,412729-412720-43153512
3.0,0,3.4,119,0.0,200,412729-412720-43153512
1.5,0,1.6,186,0.0,200,412729-412720-43153512
1.2,0,2.2,21,1.0,200,412729-412720-43153512
3.1,0,3.9,91,0.0,200,412729-412720-43153512
2.2,0,2.7,89,0.0,200,412729-412720-43153512
3.6,0,3.9,157,0.0,200,412729-412720-43153512
1.0,0,1.6,29,0.0,200,412729-412720-43153512
1.5,0,3.6,14,1.0,200,412729-412720-43153512
1.3,0,1.4,179,0.0,200,412729-412720-43153512
1.5,0,2.3,30,0.0,200,412729-412720-43153512
1.1,0,1.4,80,0.0,200,412729-412720-43153512
1.9,0,3.4,20,1.0,200,412729-412720-43153512
2.4,0,2.7,111,0.0,200,412729-412720-43153512
2.4,0,3.6,30,1.0,200,412729-412720-43153512
1.0,0,1.1,136,0.0,200,412729-412720-43153512
0.9,0,2.5,7,1.0,200,412729-412720-43153512
2.4,0,2.5,117,0.0,201,412729-412720-42949798
2.5,0,3.4,61,0.0,201,412729-412720-42949798
0.8,0,1.1,53,0.0,201,412729-412720-42949798
1.4,0,3.9,7,0.0,201,412729-412720-42949798
0.6,0,1.1,19,0.0,201,412729-412720-42949798
2.1,0,2.3,160,1.0,201,412729-412720-42949798
0.7,0,1.6,13,1.0,201,412729-412720-42949798
2.5,0,2.7,14,1.0,201,412729-412720-42949798
1.1,0,3.6,162,0.0,201,412729-412720-42949798
1.8,0,2.5,62,0.0,201,412729-412720-42949798
0.5,0,1.4,7,1.0,201,412729-412720-42949798
3.0,0,3.4,119,0.0,201,412729-412720-42949798
1.5,0,1.6,186,0.0,201,412729-412720-42949798
1.2,0,2.2,21,1.0,201,412729-412720-42949798
3.1,0,3.9,91,0.0,201,412729-412720-42949798
2.2,0,2.7,89,0.0,201,412729-412720-42949798
3.6,0,3.9,157,0.0,201,412729-412720-42949798
1.0,0,1.6,29,0.0,201,412729-412720-42949798
1.5,0,3.6,14,0.0,201,412729-412720-42949798
1.3,0,1.4,179,0.0,201,412729-412720-42949798
1.5,0,2.3,30,1.0,201,412729-412720-42949798
1.1,0,1.4,80,0.0,201,412729-412720-42949798
1.9,0,3.4,20,1.0,201,412729-412720-42949798
2.4,0,2.7,111,0.0,201,412729-412720-42949798
2.4,0,3.6,30,1.0,201,412729-412720-42949798
1.0,0,1.1,136,0.0,201,412729-412720-42949798
0.9,0,2.5,7,0.0,201,412729-412720-42949798
2.4,0,2.5,117,0.0,202,412729-412720-43033137
2.5,0,3.4,61,0.0,202,412729-412720-43033137
0.8,0,1.1,53,1.0,202,412729-412720-43033137
1.4,0,3.9,7,1.0,202,412729-412720-43033137
0.6,0,1.1,19,1.0,202,412729-412720-43033137
2.1,0,2.3,160,0.0,202,412729-412720-43033137
0.7,0,1.6,13,1.0,202,412729-412720-43033137
2.5,0,2.7,14,0.0,202,412729-412720-43033137
1.1,0,3.6,162,0.0,202,412729-412720-43033137
1.8,0,2.5,62,0.0,202,412729-412720-43033137
0.5,0,1.4,7,1.0,202,412729-412720-43033137
3.0,0,3.4,119,0.0,202,412729-412720-43033137
1.5,0,1.6,186,0.0,202,412729-412720-43033137
1.2,0,2.2,21,1.0,202,412729-412720-43033137
3.1,0,3.9,91,0.0,202,412729-412720-43033137
2.2,0,2.7,89,0.0,202,412729-412720-43033137
3.6,0,3.9,157,0.0,202,412729-412720-43033137
1.0,0,1.6,29,1.0,202,412729-412720-43033137
1.5,0,3.6,14,1.0,202,412729-412720-43033137
1.3,0,1.4,179,0.0,202,412729-412720-43033137
1.5,0,2.3,30,1.0,202,412729-412720-43033137
1.1,0,1.4,80,0.0,202,412729-412720-43033137
1.9,0,3.4,20,1.0,202,412729-412720-43033137
2.4,0,2.7,111,0.0,202,412729-412720-43033137
2.4,0,3.6,30,1.0,202,412729-412720-43033137
1.0,0,1.1,136,0.0,202,412729-412720-43033137
0.9,0,2.5,7,1.0,202,412729-412720-43033137
2.4,0,2.5,117,0.0,203,412729-412720-43262352
2.5,0,3.4,61,1.0,203,412729-412720-43262352
0.8,0,1.1,53,0.0,203,412729-412720-43262352
1.4,0,3.9,7,1.0,203,412729-412720-43262352
0.6,0,1.1,19,1.0,203,412729-412720-43262352
2.1,0,2.3,160,0.0,203,412729-412720-43262352
0.7,0,1.6,13,1.0,203,412729-412720-43262352
2.5,0,2.7,14,0.0,203,412729-412720-43262352
1.1,0,3.6,162,1.0,203,412729-412720-43262352
1.8,0,2.5,62,1.0,203,412729-412720-43262352
0.5,0,1.4,7,1.0,203,412729-412720-43262352
3.0,0,3.4,119,0.0,203,412729-412720-43262352
1.5,0,1.6,186,0.0,203,412729-412720-43262352
1.2,0,2.2,21,1.0,203,412729-412720-43262352
3.1,0,3.9,91,1.0,203,412729-412720-43262352
2.2,0,2.7,89,0.0,203,412729-412720-43262352
3.6,0,3.9,157,0.0,203,412729-412720-43262352
1.0,0,1.6,29,1.0,203,412729-412720-43262352
1.5,0,3.6,14,1.0,203,412729-412720-43262352
1.3,0,1.4,179,0.0,203,412729-412720-43262352
1.5,0,2.3,30,1.0,203,412729-412720-43262352
1.1,0,1.4,80,0.0,203,412729-412720-43262352
1.9,0,3.4,20,1.0,203,412729-412720-43262352
2.4,0,2.7,111,0.0,203,412729-412720-43262352
2.4,0,3.6,30,1.0,203,412729-412720-43262352
1.0,0,1.1,136,0.0,203,412729-412720-43262352
0.9,0,2.5,7,1.0,203,412729-412720-43262352
2.4,0,2.5,117,0.0,204,412729-412720-43155023
2.5,0,3.4,61,0.0,204,412729-412720-43155023
0.8,0,1.1,53,1.0,204,412729-412720-43155023
1.4,0,3.9,7,1.0,204,412729-412720-43155023
0.6,0,1.1,19,1.0,204,412729-412720-43155023
2.1,0,2.3,160,0.0,204,412729-412720-43155023
0.7,0,1.6,13,1.0,204,412729-412720-43155023
2.5,0,2.7,14,1.0,204,412729-412720-43155023
1.1,0,3.6,162,0.0,204,412729-412720-43155023
1.8,0,2.5,62,1.0,204,412729-412720-43155023
0.5,0,1.4,7,1.0,204,412729-412720-43155023
3.0,0,3.4,119,0.0,204,412729-412720-43155023
1.5,0,1.6,186,0.0,204,412729-412720-43155023
1.2,0,2.2,21,1.0,204,412729-412720-43155023
3.1,0,3.9,91,1.0,204,412729-412720-43155023
2.2,0,2.7,89,1.0,204,412729-412720-43155023
3.6,0,3.9,157,0.0,204,412729-412720-43155023
1.0,0,1.6,29,1.0,204,412729-412720-43155023
1.5,0,3.6,14,1.0,204,412729-412720-43155023
1.3,0,1.4,179,0.0,204,412729-412720-43155023
1.5,0,2.3,30,1.0,204,412729-412720-43155023
1.1,0,1.4,80,1.0,204,412729-412720-43155023
1.9,0,3.4,20,1.0,204,412729-412720-43155023
2.4,0,2.7,111,0.0,204,412729-412720-43155023
2.4,0,3.6,30,1.0,204,412729-412720-43155023
1.0,0,1.1,136,0.0,204,412729-412720-43155023
0.9,0,2.5,7,1.0,204,412729-412720-43155023
2.4,0,2.5,117,0.0,205,412729-412720-42506824
2.5,0,3.4,61,1.0,205,412729-412720-42506824
0.8,0,1.1,53,0.0,205,412729-412720-42506824
1.4,0,3.9,7,1.0,205,412729-412720-42506824
0.6,0,1.1,19,1.0,205,412729-412720-42506824
2.1,0,2.3,160,0.0,205,412729-412720-42506824
0.7,0,1.6,13,1.0,205,412729-412720-42506824
2.5,0,2.7,14,0.0,205,412729-412720-42506824
1.1,0,3.6,162,0.0,205,412729-412720-42506824
1.8,0,2.5,62,1.0,205,412729-412720-42506824
0.5,0,1.4,7,1.0,205,412729-412720-42506824
3.0,0,3.4,119,0.0,205,412729-412720-42506824
1.5,0,1.6,186,0.0,205,412729-412720-42506824
1.2,0,2.2,21,1.0,205,412729-412720-42506824
3.1,0,3.9,91,0.0,205,412729-412720-42506824
2.2,0,2.7,89,0.0,205,412729-412720-42506824
3.6,0,3.9,157,0.0,205,412729-412720-42506824
1.0,0,1.6,29,0.0,205,412729-412720-42506824
1.5,0,3.6,14,1.0,205,412729-412720-42506824
1.3,0,1.4,179,0.0,205,412729-412720-42506824
1.5,0,2.3,30,1.0,205,412729-412720-42506824
1.1,0,1.4,80,0.0,205,412729-412720-42506824
1.9,0,3.4,20,1.0,205,412729-412720-42506824
2.4,0,2.7,111,0.0,205,412729-412720-42506824
2.4,0,3.6,30,1.0,205,412729-412720-42506824
1.0,0,1.1,136,0.0,205,412729-412720-42506824
0.9,0,2.5,7,1.0,205,412729-412720-42506824
2.4,0,2.5,117,0.0,206,412729-412720-42645806
2.5,0,3.4,61,0.0,206,412729-412720-42645806
0.8,0,1.1,53,0.0,206,412729-412720-42645806
1.4,0,3.9,7,1.0,206,412729-412720-42645806
0.6,0,1.1,19,1.0,206,412729-412720-42645806
2.1,0,2.3,160,0.0,206,412729-412720-42645806
0.7,0,1.6,13,1.0,206,412729-412720-42645806
2.5,0,2.7,14,0.0,206,412729-412720-42645806
1.1,0,3.6,162,0.0,206,412729-412720-42645806
1.8,0,2.5,62,0.0,206,412729-412720-42645806
0.5,0,1.4,7,1.0,206,412729-412720-42645806
3.0,0,3.4,119,0.0,206,412729-412720-42645806
1.5,0,1.6,186,0.0,206,412729-412720-42645806
1.2,0,2.2,21,1.0,206,412729-412720-42645806
3.1,0,3.9,91,0.0,206,412729-412720-42645806
2.2,0,2.7,89,0.0,206,412729-412720-42645806
3.6,0,3.9,157,0.0,206,412729-412720-42645806
1.0,0,1.6,29,0.0,206,412729-412720-42645806
