RA,DA,RB,DB,R,id,participant_number
80,0,85,157,0,289,412729-412720-42506611
24,0,35,29,1,289,412729-412720-42506611
33,0,80,14,1,289,412729-412720-42506611
28,0,30,179,0,289,412729-412720-42506611
34,0,50,30,1,289,412729-412720-42506611
25,0,30,80,1,289,412729-412720-42506611
41,0,75,20,1,289,412729-412720-42506611
54,0,60,111,0,289,412729-412720-42506611
54,0,80,30,1,289,412729-412720-42506611
22,0,25,136,0,289,412729-412720-42506611
20,0,55,7,1,289,412729-412720-42506611
54,0,55,117,0,290,412729-412720-42623731
55,0,75,61,0,290,412729-412720-42623731
19,0,25,53,1,290,412729-412720-42623731
31,0,85,7,1,290,412729-412720-42623731
14,0,25,19,1,290,412729-412720-42623731
47,0,50,160,0,290,412729-412720-42623731
15,0,35,13,1,290,412729-412720-42623731
25,0,60,14,1,290,412729-412720-42623731
78,0,80,162,0,290,412729-412720-42623731
40,0,55,62,0,290,412729-412720-42623731
11,0,30,7,1,290,412729-412720-42623731
67,0,75,119,0,290,412729-412720-42623731
34,0,35,186,0,290,412729-412720-42623731
27,0,50,21,0,290,412729-412720-42623731
69,0,85,91,0,290,412729-412720-42623731
49,0,60,89,0,290,412729-412720-42623731
80,0,85,157,0,290,412729-412720-42623731
24,0,35,29,0,290,412729-412720-42623731
33,0,80,14,1,290,412729-412720-42623731
28,0,30,179,0,290,412729-412720-42623731
34,0,50,30,0,290,412729-412720-42623731
25,0,30,80,0,290,412729-412720-42623731
41,0,75,20,1,290,412729-412720-42623731
54,0,60,111,0,290,412729-412720-42623731
54,0,80,30,1,290,412729-412720-42623731
22,0,25,136,0,290,412729-412720-42623731
20,0,55,7,1,290,412729-412720-42623731
54,0,55,117,0,291,412729-412720-42687046
55,0,75,61,0,291,412729-412720-42687046
19,0,25,53,0,291,412729-412720-42687046
31,0,85,7,1,291,412729-412720-42687046
14,0,25,19,1,291,412729-412720-42687046
47,0,50,160,0,291,412729-412720-42687046
15,0,35,13,1,291,412729-412720-42687046
25,0,60,14,1,291,412729-412720-42687046
78,0,80,162,0,291,412729-412720-42687046
40,0,55,62,1,291,412729-412720-42687046
11,0,30,7,1,291,412729-412720-42687046
67,0,75,119,0,291,412729-412720-42687046
34,0,35,186,0,291,412729-412720-42687046
27,0,50,21,1,291,412729-412720-42687046
69,0,85,91,0,291,412729-412720-42687046
49,0,60,89,1,291,412729-412720-42687046
80,0,85,157,0,291,412729-412720-42687046
24,0,35,29,0,291,412729-412720-42687046
33,0,80,14,1,291,412729-412720-42687046
28,0,30,179,0,291,412729-412720-42687046
34,0,50,30,1,291,412729-412720-42687046
25,0,30,80,0,291,412729-412720-42687046
41,0,75,20,1,291,412729-412720-42687046
54,0,60,111,0,291,412729-412720-42687046
54,0,80,30,1,291,412729-412720-42687046
22,0,25,136,0,291,412729-412720-42687046
20,0,55,7,1,291,412729-412720-42687046
54,0,55,117,1,292,412729-412720-43154691
55,0,75,61,1,292,412729-412720-43154691
19,0,25,53,1,292,412729-412720-43154691
31,0,85,7,1,292,412729-412720-43154691
14,0,25,19,1,292,412729-412720-43154691
47,0,50,160,1,292,412729-412720-43154691
15,0,35,13,1,292,412729-412720-43154691
25,0,60,14,1,292,412729-412720-43154691
78,0,80,162,1,292,412729-412720-43154691
40,0,55,62,1,292,412729-412720-43154691
11,0,30,7,1,292,412729-412720-43154691
67,0,75,119,1,292,412729-412720-43154691
34,0,35,186,1,292,412729-412720-43154691
27,0,50,21,1,292,412729-412720-43154691
69,0,85,91,1,292,412729-412720-43154691
49,0,60,89,1,292,412729-412720-43154691
80,0,85,157,1,292,412729-412720-43154691
24,0,35,29,1,292,412729-412720-43154691
33,0,80,14,1,292,412729-412720-43154691
28,0,30,179,1,292,412729-412720-43154691
34,0,50,30,1,292,412729-412720-43154691
25,0,30,80,1,292,412729-412720-43154691
41,0,75,20,1,292,412729-412720-43154691
54,0,60,111,1,292,412729-412720-43154691
54,0,80,30,1,292,412729-412720-43154691
22,0,25,136,1,292,412729-412720-43154691
20,0,55,7,1,292,412729-412720-43154691
54,0,55,117,0,293,412729-412720-42948117
55,0,75,61,1,293,412729-412720-42948117
19,0,25,53,1,293,412729-412720-42948117
31,0,85,7,1,293,412729-412720-42948117
14,0,25,19,1,293,412729-412720-42948117
47,0,50,160,0,293,412729-412720-42948117
15,0,35,13,1,293,412729-412720-42948117
25,0,60,14,1,293,412729-412720-42948117
78,0,80,162,0,293,412729-412720-42948117
40,0,55,62,1,293,412729-412720-42948117
11,0,30,7,1,293,412729-412720-42948117
67,0,75,119,1,293,412729-412720-42948117
34,0,35,186,0,293,412729-412720-42948117
27,0,50,21,1,293,412729-412720-42948117
69,0,85,91,1,293,412729-412720-42948117
49,0,60,89,1,293,412729-412720-42948117
80,0,85,157,1,293,412729-412720-42948117
24,0,35,29,1,293,412729-412720-42948117
33,0,80,14,1,293,412729-412720-42948117
28,0,30,179,0,293,412729-412720-42948117
34,0,50,30,1,293,412729-412720-42948117
25,0,30,80,1,293,412729-412720-42948117
41,0,75,20,1,293,412729-412720-42948117
54,0,60,111,1,293,412729-412720-42948117
54,0,80,30,1,293,412729-412720-42948117
22,0,25,136,0,293,412729-412720-42948117
20,0,55,7,1,293,412729-412720-42948117
54,0,55,117,0,294,412729-412720-42987501
55,0,75,61,1,294,412729-412720-42987501
19,0,25,53,0,294,412729-412720-42987501
31,0,85,7,1,294,412729-412720-42987501
14,0,25,19,1,294,412729-412720-42987501
47,0,50,160,0,294,412729-412720-42987501
15,0,35,13,1,294,412729-412720-42987501
25,0,60,14,1,294,412729-412720-42987501
78,0,80,162,0,294,412729-412720-42987501
40,0,55,62,0,294,412729-412720-42987501
11,0,30,7,1,294,412729-412720-42987501
67,0,75,119,0,294,412729-412720-42987501
34,0,35,186,0,294,412729-412720-42987501
27,0,50,21,1,294,412729-412720-42987501
69,0,85,91,0,294,412729-412720-42987501
49,0,60,89,0,294,412729-412720-42987501
80,0,85,157,0,294,412729-412720-42987501
24,0,35,29,1,294,412729-412720-42987501
33,0,80,14,1,294,412729-412720-42987501
28,0,30,179,0,294,412729-412720-42987501
34,0,50,30,1,294,412729-412720-42987501
25,0,30,80,0,294,412729-412720-42987501
41,0,75,20,1,294,412729-412720-42987501
54,0,60,111,1,294,412729-412720-42987501
54,0,80,30,1,294,412729-412720-42987501
22,0,25,136,0,294,412729-412720-42987501
20,0,55,7,1,294,412729-412720-42987501
54,0,55,117,0,295,412729-412720-43156489
55,0,75,61,1,295,412729-412720-43156489
19,0,25,53,1,295,412729-412720-43156489
31,0,85,7,1,295,412729-412720-43156489
14,0,25,19,1,295,412729-412720-43156489
47,0,50,160,0,295,412729-412720-43156489
15,0,35,13,1,295,412729-412720-43156489
25,0,60,14,1,295,412729-412720-43156489
78,0,80,162,0,295,412729-412720-43156489
40,0,55,62,0,295,412729-412720-43156489
11,0,30,7,1,295,412729-412720-43156489
67,0,75,119,0,295,412729-412720-43156489
34,0,35,186,0,295,412729-412720-43156489
27,0,50,21,0,295,412729-412720-43156489
69,0,85,91,0,295,412729-412720-43156489
49,0,60,89,0,295,412729-412720-43156489
80,0,85,157,0,295,412729-412720-43156489
24,0,35,29,0,295,412729-412720-43156489
33,0,80,14,1,295,412729-412720-43156489
28,0,30,179,0,295,412729-412720-43156489
34,0,50,30,1,295,412729-412720-43156489
25,0,30,80,0,295,412729-412720-43156489
41,0,75,20,1,295,412729-412720-43156489
54,0,60,111,0,295,412729-412720-43156489
54,0,80,30,1,295,412729-412720-43156489
22,0,25,136,0,295,412729-412720-43156489
20,0,55,7,1,295,412729-412720-43156489
54,0,55,117,0,296,412729-412720-42622882
55,0,75,61,1,296,412729-412720-42622882
19,0,25,53,0,296,412729-412720-42622882
31,0,85,7,1,296,412729-412720-42622882
14,0,25,19,1,296,412729-412720-42622882
47,0,50,160,0,296,412729-412720-42622882
15,0,35,13,1,296,412729-412720-42622882
25,0,60,14,1,296,412729-412720-42622882
78,0,80,162,0,296,412729-412720-42622882
40,0,55,62,0,296,412729-412720-42622882
11,0,30,7,1,296,412729-412720-42622882
67,0,75,119,0,296,412729-412720-42622882
34,0,35,186,0,296,412729-412720-42622882
27,0,50,21,1,296,412729-412720-42622882
69,0,85,91,0,296,412729-412720-42622882
49,0,60,89,0,296,412729-412720-42622882
80,0,85,157,0,296,412729-412720-42622882
24,0,35,29,0,296,412729-412720-42622882
33,0,80,14,1,296,412729-412720-42622882
28,0,30,179,0,296,412729-412720-42622882
34,0,50,30,0,296,412729-412720-42622882
25,0,30,80,0,296,412729-412720-42622882
41,0,75,20,1,296,412729-412720-42622882
54,0,60,111,0,296,412729-412720-42622882
54,0,80,30,1,296,412729-412720-42622882
22,0,25,136,0,296,412729-412720-42622882
20,0,55,7,1,296,412729-412720-42622882
54,0,55,117,0,297,412729-412720-42634162
55,0,75,61,1,297,412729-412720-42634162
19,0,25,53,1,297,412729-412720-42634162
31,0,85,7,1,297,412729-412720-42634162
14,0,25,19,1,297,412729-412720-42634162
47,0,50,160,0,297,412729-412720-42634162
15,0,35,13,0,297,412729-412720-42634162
25,0,60,14,1,297,412729-412720-42634162
78,0,80,162,0,297,412729-412720-42634162
40,0,55,62,0,297,412729-412720-42634162
11,0,30,7,1,297,412729-412720-42634162
67,0,75,119,0,297,412729-412720-42634162
34,0,35,186,0,297,412729-412720-42634162
27,0,50,21,1,297,412729-412720-42634162
69,0,85,91,0,297,412729-412720-42634162
49,0,60,89,0,297,412729-412720-42634162
80,0,85,157,0,297,412729-412720-42634162
24,0,35,29,0,297,412729-412720-42634162
33,0,80,14,1,297,412729-412720-42634162
28,0,30,179,0,297,412729-412720-42634162
34,0,50,30,1,297,412729-412720-42634162
25,0,30,80,0,297,412729-412720-42634162
41,0,75,20,1,297,412729-412720-42634162
54,0,60,111,0,297,412729-412720-42634162
54,0,80,30,0,297,412729-412720-42634162
22,0,25,136,0,297,412729-412720-42634162
20,0,55,7,1,297,412729-412720-42634162
54,0,55,117,0,298,412729-412720-42949706
55,0,75,61,0,298,412729-412720-42949706
19,0,25,53,0,298,412729-412720-42949706
31,0,85,7,1,298,412729-412720-42949706
14,0,25,19,1,298,412729-412720-42949706
47,0,50,160,0,298,412729-412720-42949706
15,0,35,13,1,298,412729-412720-42949706
25,0,60,14,1,298,412729-412720-42949706
78,0,80,162,0,298,412729-412720-42949706
40,0,55,62,0,298,412729-412720-42949706
11,0,30,7,1,298,412729-412720-42949706
67,0,75,119,0,298,412729-412720-42949706
34,0,35,186,0,298,412729-412720-42949706
27,0,50,21,0,298,412729-412720-42949706
69,0,85,91,0,298,412729-412720-42949706
49,0,60,89,0,298,412729-412720-42949706
80,0,85,157,0,298,412729-412720-42949706
24,0,35,29,0,298,412729-412720-42949706
33,0,80,14,1,298,412729-412720-42949706
28,0,30,179,0,298,412729-412720-42949706
34,0,50,30,0,298,412729-412720-42949706
25,0,30,80,0,298,412729-412720-42949706
41,0,75,20,1,298,412729-412720-42949706
54,0,60,111,0,298,412729-412720-42949706
54,0,80,30,0,298,412729-412720-42949706
22,0,25,136,0,298,412729-412720-42949706
20,0,55,7,1,298,412729-412720-42949706
54,0,55,117,0,299,412729-412720-42947874
55,0,75,61,1,299,412729-412720-42947874
19,0,25,53,0,299,412729-412720-42947874
31,0,85,7,1,299,412729-412720-42947874
14,0,25,19,1,299,412729-412720-42947874
47,0,50,160,0,299,412729-412720-42947874
15,0,35,13,1,299,412729-412720-42947874
25,0,60,14,1,299,412729-412720-42947874
78,0,80,162,0,299,412729-412720-42947874
40,0,55,62,1,299,412729-412720-42947874
11,0,30,7,1,299,412729-412720-42947874
67,0,75,119,1,299,412729-412720-42947874
34,0,35,186,0,299,412729-412720-42947874
27,0,50,21,1,299,412729-412720-42947874
69,0,85,91,1,299,412729-412720-42947874
49,0,60,89,1,299,412729-412720-42947874
80,0,85,157,0,299,412729-412720-42947874
24,0,35,29,1,299,412729-412720-42947874
33,0,80,14,1,299,412729-412720-42947874
28,0,30,179,0,299,412729-412720-42947874
34,0,50,30,1,299,412729-412720-42947874
25,0,30,80,0,299,412729-412720-42947874
41,0,75,20,1,299,412729-412720-42947874
54,0,60,111,0,299,412729-412720-42947874
54,0,80,30,1,299,412729-412720-42947874
22,0,25,136,0,299,412729-412720-42947874
20,0,55,7,1,299,412729-412720-42947874
54,0,55,117,1,300,412729-412720-42623087
55,0,75,61,1,300,412729-412720-42623087
19,0,25,53,1,300,412729-412720-42623087
31,0,85,7,1,300,412729-412720-42623087
14,0,25,19,1,300,412729-412720-42623087
47,0,50,160,1,300,412729-412720-42623087
15,0,35,13,1,300,412729-412720-42623087
25,0,60,14,1,300,412729-412720-42623087
78,0,80,162,1,300,412729-412720-42623087
40,0,55,62,1,300,412729-412720-42623087
11,0,30,7,1,300,412729-412720-42623087
67,0,75,119,1,300,412729-412720-42623087
34,0,35,186,1,300,412729-412720-42623087
27,0,50,21,1,300,412729-412720-42623087
69,0,85,91,1,300,412729-412720-42623087
49,0,60,89,1,300,412729-412720-42623087
80,0,85,157,1,300,412729-412720-42623087
24,0,35,29,1,300,412729-412720-42623087
33,0,80,14,1,300,412729-412720-42623087
28,0,30,179,1,300,412729-412720-42623087
34,0,50,30,1,300,412729-412720-42623087
25,0,30,80,1,300,412729-412720-42623087
41,0,75,20,1,300,412729-412720-42623087
54,0,60,111,1,300,412729-412720-42623087
54,0,80,30,1,300,412729-412720-42623087
22,0,25,136,1,300,412729-412720-42623087
20,0,55,7,1,300,412729-412720-42623087
54,0,55,117,0,301,412729-412720-42947192
55,0,75,61,0,301,412729-412720-42947192
19,0,25,53,0,301,412729-412720-42947192
31,0,85,7,1,301,412729-412720-42947192
14,0,25,19,0,301,412729-412720-42947192
47,0,50,160,0,301,412729-412720-42947192
15,0,35,13,1,301,412729-412720-42947192
25,0,60,14,1,301,412729-412720-42947192
78,0,80,162,0,301,412729-412720-42947192
40,0,55,62,0,301,412729-412720-42947192
11,0,30,7,1,301,412729-412720-42947192
67,0,75,119,0,301,412729-412720-42947192
34,0,35,186,0,301,412729-412720-42947192
27,0,50,21,1,301,412729-412720-42947192
69,0,85,91,0,301,412729-412720-42947192
49,0,60,89,0,301,412729-412720-42947192
80,0,85,157,0,301,412729-412720-42947192
24,0,35,29,0,301,412729-412720-42947192
33,0,80,14,1,301,412729-412720-42947192
28,0,30,179,0,301,412729-412720-42947192
34,0,50,30,0,301,412729-412720-42947192
25,0,30,80,0,301,412729-412720-42947192
41,0,75,20,1,301,412729-412720-42947192
54,0,60,111,0,301,412729-412720-42947192
54,0,80,30,1,301,412729-412720-42947192
22,0,25,136,0,301,412729-412720-42947192
20,0,55,7,1,301,412729-412720-42947192
54,0,55,117,0,302,412729-412720-42949970
55,0,75,61,1,302,412729-412720-42949970
19,0,25,53,1,302,412729-412720-42949970
31,0,85,7,1,302,412729-412720-42949970
14,0,25,19,1,302,412729-412720-42949970
47,0,50,160,0,302,412729-412720-42949970
15,0,35,13,1,302,412729-412720-42949970
25,0,60,14,1,302,412729-412720-42949970
78,0,80,162,0,302,412729-412720-42949970
40,0,55,62,1,302,412729-412720-42949970
11,0,30,7,1,302,412729-412720-42949970
67,0,75,119,1,302,412729-412720-42949970
34,0,35,186,0,302,412729-412720-42949970
27,0,50,21,1,302,412729-412720-42949970
69,0,85,91,1,302,412729-412720-42949970
49,0,60,89,1,302,412729-412720-42949970
80,0,85,157,0,302,412729-412720-42949970
24,0,35,29,1,302,412729-412720-42949970
33,0,80,14,1,302,412729-412720-42949970
28,0,30,179,0,302,412729-412720-42949970
34,0,50,30,1,302,412729-412720-42949970
25,0,30,80,0,302,412729-412720-42949970
41,0,75,20,1,302,412729-412720-42949970
54,0,60,111,0,302,412729-412720-42949970
54,0,80,30,1,302,412729-412720-42949970
22,0,25,136,0,302,412729-412720-42949970
20,0,55,7,1,302,412729-412720-42949970
54,0,55,117,0,303,412729-412720-42959313
55,0,75,61,0,303,412729-412720-42959313
19,0,25,53,0,303,412729-412720-42959313
31,0,85,7,1,303,412729-412720-42959313
14,0,25,19,1,303,412729-412720-42959313
47,0,50,160,0,303,412729-412720-42959313
15,0,35,13,1,303,412729-412720-42959313
25,0,60,14,1,303,412729-412720-42959313
78,0,80,162,0,303,412729-412720-42959313
40,0,55,62,0,303,412729-412720-42959313
11,0,30,7,1,303,412729-412720-42959313
67,0,75,119,0,303,412729-412720-42959313
34,0,35,186,0,303,412729-412720-42959313
27,0,50,21,1,303,412729-412720-42959313
69,0,85,91,0,303,412729-412720-42959313
49,0,60,89,0,303,412729-412720-42959313
80,0,85,157,0,303,412729-412720-42959313
24,0,35,29,0,303,412729-412720-42959313
33,0,80,14,1,303,412729-412720-42959313
28,0,30,179,0,303,412729-412720-42959313
34,0,50,30,0,303,412729-412720-42959313
25,0,30,80,0,303,412729-412720-42959313
41,0,75,20,1,303,412729-412720-42959313
54,0,60,111,0,303,412729-412720-42959313
54,0,80,30,1,303,412729-412720-42959313
22,0,25,136,0,303,412729-412720-42959313
20,0,55,7,1,303,412729-412720-42959313
54,0,55,117,0,304,412729-412720-43018237
55,0,75,61,1,304,412729-412720-43018237
19,0,25,53,1,304,412729-412720-43018237
31,0,85,7,1,304,412729-412720-43018237
14,0,25,19,1,304,412729-412720-43018237
47,0,50,160,0,304,412729-412720-43018237
15,0,35,13,1,304,412729-412720-43018237
25,0,60,14,1,304,412729-412720-43018237
78,0,80,162,0,304,412729-412720-43018237
40,0,55,62,1,304,412729-412720-43018237
11,0,30,7,1,304,412729-412720-43018237
67,0,75,119,1,304,412729-412720-43018237
34,0,35,186,0,304,412729-412720-43018237
27,0,50,21,1,304,412729-412720-43018237
69,0,85,91,1,304,412729-412720-43018237
49,0,60,89,1,304,412729-412720-43018237
80,0,85,157,0,304,412729-412720-43018237
24,0,35,29,1,304,412729-412720-43018237
33,0,80,14,1,304,412729-412720-43018237
28,0,30,179,0,304,412729-412720-43018237
34,0,50,30,1,304,412729-412720-43018237
25,0,30,80,0,304,412729-412720-43018237
41,0,75,20,1,304,412729-412720-43018237
54,0,60,111,0,304,412729-412720-43018237
54,0,80,30,1,304,412729-412720-43018237
22,0,25,136,0,304,412729-412720-43018237
20,0,55,7,1,304,412729-412720-43018237
54,0,55,117,0,305,412729-412720-42944945
55,0,75,61,1,305,412729-412720-42944945
19,0,25,53,1,305,412729-412720-42944945
31,0,85,7,1,305,412729-412720-42944945
14,0,25,19,1,305,412729-412720-42944945
47,0,50,160,0,305,412729-412720-42944945
15,0,35,13,1,305,412729-412720-42944945
25,0,60,14,1,305,412729-412720-42944945
78,0,80,162,0,305,412729-412720-42944945
40,0,55,62,1,305,412729-412720-42944945
11,0,30,7,1,305,412729-412720-42944945
67,0,75,119,0,305,412729-412720-42944945
34,0,35,186,0,305,412729-412720-42944945
27,0,50,21,1,305,412729-412720-42944945
69,0,85,91,1,305,412729-412720-42944945
49,0,60,89,1,305,412729-412720-42944945
80,0,85,157,0,305,412729-412720-42944945
24,0,35,29,1,305,412729-412720-42944945
33,0,80,14,1,305,412729-412720-42944945
28,0,30,179,0,305,412729-412720-42944945
34,0,50,30,1,305,412729-412720-42944945
25,0,30,80,1,305,412729-412720-42944945
41,0,75,20,1,305,412729-412720-42944945
54,0,60,111,0,305,412729-412720-42944945
54,0,80,30,1,305,412729-412720-42944945
22,0,25,136,0,305,412729-412720-42944945
20,0,55,7,1,305,412729-412720-42944945
54,0,55,117,0,306,412729-412720-42624331
55,0,75,61,1,306,412729-412720-42624331
19,0,25,53,1,306,412729-412720-42624331
31,0,85,7,1,306,412729-412720-42624331
14,0,25,19,1,306,412729-412720-42624331
47,0,50,160,0,306,412729-412720-42624331
15,0,35,13,1,306,412729-412720-42624331
25,0,60,14,1,306,412729-412720-42624331
78,0,80,162,0,306,412729-412720-42624331
40,0,55,62,0,306,412729-412720-42624331
11,0,30,7,1,306,412729-412720-42624331
67,0,75,119,0,306,412729-412720-42624331
34,0,35,186,0,306,412729-412720-42624331
27,0,50,21,1,306,412729-412720-42624331
69,0,85,91,1,306,412729-412720-42624331
49,0,60,89,1,306,412729-412720-42624331
80,0,85,157,0,306,412729-412720-42624331
24,0,35,29,1,306,412729-412720-42624331
33,0,80,14,1,306,412729-412720-42624331
28,0,30,179,0,306,412729-412720-42624331
34,0,50,30,1,306,412729-412720-42624331
25,0,30,80,0,306,412729-412720-42624331
41,0,75,20,1,306,412729-412720-42624331
54,0,60,111,0,306,412729-412720-42624331
54,0,80,30,1,306,412729-412720-42624331
22,0,25,136,0,306,412729-412720-42624331
20,0,55,7,1,306,412729-412720-42624331
54,0,55,117,0,307,412729-412720-42949101
55,0,75,61,1,307,412729-412720-42949101
19,0,25,53,0,307,412729-412720-42949101
31,0,85,7,1,307,412729-412720-42949101
14,0,25,19,0,307,412729-412720-42949101
47,0,50,160,0,307,412729-412720-42949101
15,0,35,13,1,307,412729-412720-42949101
25,0,60,14,1,307,412729-412720-42949101
78,0,80,162,0,307,412729-412720-42949101
40,0,55,62,0,307,412729-412720-42949101
11,0,30,7,1,307,412729-412720-42949101
67,0,75,119,0,307,412729-412720-42949101
34,0,35,186,0,307,412729-412720-42949101
27,0,50,21,1,307,412729-412720-42949101
69,0,85,91,0,307,412729-412720-42949101
49,0,60,89,0,307,412729-412720-42949101
80,0,85,157,0,307,412729-412720-42949101
24,0,35,29,0,307,412729-412720-42949101
33,0,80,14,1,307,412729-412720-42949101
28,0,30,179,0,307,412729-412720-42949101
34,0,50,30,1,307,412729-412720-42949101
25,0,30,80,0,307,412729-412720-42949101
41,0,75,20,1,307,412729-412720-42949101
54,0,60,111,0,307,412729-412720-42949101
54,0,80,30,1,307,412729-412720-42949101
22,0,25,136,0,307,412729-412720-42949101
20,0,55,7,1,307,412729-412720-42949101
54,0,55,117,0,308,412729-412720-42949935
55,0,75,61,1,308,412729-412720-42949935
19,0,25,53,1,308,412729-412720-42949935
31,0,85,7,1,308,412729-412720-42949935
14,0,25,19,1,308,412729-412720-42949935
47,0,50,160,0,308,412729-412720-42949935
15,0,35,13,1,308,412729-412720-42949935
25,0,60,14,1,308,412729-412720-42949935
78,0,80,162,0,308,412729-412720-42949935
40,0,55,62,1,308,412729-412720-42949935
11,0,30,7,1,308,412729-412720-42949935
67,0,75,119,0,308,412729-412720-42949935
34,0,35,186,0,308,412729-412720-42949935
27,0,50,21,1,308,412729-412720-42949935
69,0,85,91,0,308,412729-412720-42949935
49,0,60,89,0,308,412729-412720-42949935
80,0,85,157,0,308,412729-412720-42949935
24,0,35,29,1,308,412729-412720-42949935
33,0,80,14,1,308,412729-412720-42949935
28,0,30,179,0,308,412729-412720-42949935
34,0,50,30,1,308,412729-412720-42949935
25,0,30,80,0,308,412729-412720-42949935
41,0,75,20,1,308,412729-412720-42949935
54,0,60,111,0,308,412729-412720-42949935
54,0,80,30,1,308,412729-412720-42949935
22,0,25,136,0,308,412729-412720-42949935
20,0,55,7,1,308,412729-412720-42949935
54,0,55,117,0,309,412729-412720-42637480
55,0,75,61,0,309,412729-412720-42637480
19,0,25,53,0,309,412729-412720-42637480
31,0,85,7,1,309,412729-412720-42637480
14,0,25,19,0,309,412729-412720-42637480
47,0,50,160,0,309,412729-412720-42637480
15,0,35,13,1,309,412729-412720-42637480
25,0,60,14,1,309,412729-412720-42637480
78,0,80,162,0,309,412729-412720-42637480
40,0,55,62,0,309,412729-412720-42637480
11,0,30,7,1,309,412729-412720-42637480
67,0,75,119,0,309,412729-412720-42637480
34,0,35,186,0,309,412729-412720-42637480
27,0,50,21,1,309,412729-412720-42637480
69,0,85,91,0,309,412729-412720-42637480
49,0,60,89,0,309,412729-412720-42637480
80,0,85,157,0,309,412729-412720-42637480
24,0,35,29,0,309,412729-412720-42637480
33,0,80,14,1,309,412729-412720-42637480
28,0,30,179,0,309,412729-412720-42637480
34,0,50,30,0,309,412729-412720-42637480
25,0,30,80,0,309,412729-412720-42637480
41,0,75,20,1,309,412729-412720-42637480
54,0,60,111,0,309,412729-412720-42637480
54,0,80,30,0,309,412729-412720-42637480
22,0,25,136,0,309,412729-412720-42637480
20,0,55,7,1,309,412729-412720-42637480
54,0,55,117,0,310,412729-412720-42943635
55,0,75,61,1,310,412729-412720-42943635
19,0,25,53,0,310,412729-412720-42943635
31,0,85,7,1,310,412729-412720-42943635
14,0,25,19,1,310,412729-412720-42943635
47,0,50,160,0,310,412729-412720-42943635
15,0,35,13,1,310,412729-412720-42943635
25,0,60,14,1,310,412729-412720-42943635
78,0,80,162,0,310,412729-412720-42943635
40,0,55,62,0,310,412729-412720-42943635
11,0,30,7,1,310,412729-412720-42943635
67,0,75,119,0,310,412729-412720-42943635
34,0,35,186,0,310,412729-412720-42943635
27,0,50,21,1,310,412729-412720-42943635
69,0,85,91,0,310,412729-412720-42943635
49,0,60,89,0,310,412729-412720-42943635
80,0,85,157,0,310,412729-412720-42943635
24,0,35,29,1,310,412729-412720-42943635
33,0,80,14,1,310,412729-412720-42943635
28,0,30,179,0,310,412729-412720-42943635
34,0,50,30,1,310,412729-412720-42943635
25,0,30,80,0,310,412729-412720-42943635
41,0,75,20,1,310,412729-412720-42943635
54,0,60,111,0,310,412729-412720-42943635
54,0,80,30,1,310,412729-412720-42943635
22,0,25,136,0,310,412729-412720-42943635
20,0,55,7,1,310,412729-412720-42943635
54,0,55,117,0,311,412729-412720-43156444
55,0,75,61,1,311,412729-412720-43156444
19,0,25,53,1,311,412729-412720-43156444
31,0,85,7,1,311,412729-412720-43156444
14,0,25,19,1,311,412729-412720-43156444
47,0,50,160,0,311,412729-412720-43156444
15,0,35,13,1,311,412729-412720-43156444
25,0,60,14,1,311,412729-412720-43156444
78,0,80,162,0,311,412729-412720-43156444
40,0,55,62,1,311,412729-412720-43156444
11,0,30,7,1,311,412729-412720-43156444
67,0,75,119,1,311,412729-412720-43156444
34,0,35,186,0,311,412729-412720-43156444
27,0,50,21,1,311,412729-412720-43156444
69,0,85,91,1,311,412729-412720-43156444
49,0,60,89,1,311,412729-412720-43156444
80,0,85,157,0,311,412729-412720-43156444
24,0,35,29,1,311,412729-412720-43156444
33,0,80,14,1,311,412729-412720-43156444
28,0,30,179,0,311,412729-412720-43156444
34,0,50,30,1,311,412729-412720-43156444
25,0,30,80,1,311,412729-412720-43156444
41,0,75,20,1,311,412729-412720-43156444
54,0,60,111,0,311,412729-412720-43156444
54,0,80,30,1,311,412729-412720-43156444
22,0,25,136,0,311,412729-412720-43156444
20,0,55,7,1,311,412729-412720-43156444
54,0,55,117,0,312,412729-412720-42949076
55,0,75,61,0,312,412729-412720-42949076
19,0,25,53,1,312,412729-412720-42949076
31,0,85,7,1,312,412729-412720-42949076
14,0,25,19,1,312,412729-412720-42949076
47,0,50,160,0,312,412729-412720-42949076
15,0,35,13,1,312,412729-412720-42949076
25,0,60,14,1,312,412729-412720-42949076
78,0,80,162,0,312,412729-412720-42949076
40,0,55,62,0,312,412729-412720-42949076
11,0,30,7,1,312,412729-412720-42949076
67,0,75,119,0,312,412729-412720-42949076
34,0,35,186,0,312,412729-412720-42949076
27,0,50,21,1,312,412729-412720-42949076
69,0,85,91,0,312,412729-412720-42949076
49,0,60,89,0,312,412729-412720-42949076
80,0,85,157,0,312,412729-412720-42949076
24,0,35,29,1,312,412729-412720-42949076
33,0,80,14,1,312,412729-412720-42949076
28,0,30,179,0,312,412729-412720-42949076
34,0,50,30,1,312,412729-412720-42949076
25,0,30,80,0,312,412729-412720-42949076
41,0,75,20,1,312,412729-412720-42949076
54,0,60,111,0,312,412729-412720-42949076
54,0,80,30,1,312,412729-412720-42949076
22,0,25,136,0,312,412729-412720-42949076
20,0,55,7,1,312,412729-412720-42949076
54,0,55,117,0,313,412729-412720-42949819
55,0,75,61,0,313,412729-412720-42949819
19,0,25,53,0,313,412729-412720-42949819
